#date+time,013-wtp
"11-15-2020 2000",25.5
"11-15-2020 2100",NA
"11-15-2020 2200",25.2
"11-15-2020 2300",24.9
"11-16-2020 0000",24.7
"11-16-2020 0100",24.3
"11-16-2020 0200",24.0
"11-16-2020 0300",23.6
"11-16-2020 0400",23.5
"11-16-2020 0500",23.5
"11-16-2020 0600",23.3
"11-16-2020 0700",23.2
"11-16-2020 0800",23.2
"11-16-2020 0900",23.1
"11-16-2020 1000",23.2
"11-16-2020 1100",23.1
"11-16-2020 1200",21.9
"11-16-2020 1300",21.7
"11-16-2020 1400",21.8
"11-16-2020 1500",21.7
"11-16-2020 1600",22.1
"11-16-2020 1700",21.7
"11-16-2020 1800",21.6
"11-16-2020 1900",21.7
"11-16-2020 2000",22.0
"11-16-2020 2100",22.1
"11-16-2020 2200",22.3
"11-16-2020 2300",22.5
"11-17-2020 0000",22.4
"11-17-2020 0100",22.4
"11-17-2020 0200",22.4
"11-17-2020 0300",22.3
"11-17-2020 0400",22.3
"11-17-2020 0500",22.2
"11-17-2020 0600",22.2
"11-17-2020 0700",22.1
"11-17-2020 0800",21.9
"11-17-2020 0900",21.8
"11-17-2020 1000",21.7
"11-17-2020 1100",21.6
"11-17-2020 1200",21.6
"11-17-2020 1300",21.0
"11-17-2020 1400",20.9
"11-17-2020 1500",21.2
"11-17-2020 1600",21.4
"11-17-2020 1700",21.0
"11-17-2020 1800",21.2
"11-17-2020 1900",NA
"11-17-2020 2000",21.7
"11-17-2020 2100",21.9
"11-17-2020 2200",22.0
"11-17-2020 2300",22.1
"11-18-2020 0000",22.1
"11-18-2020 0100",22.2
"11-18-2020 0200",22.0
"11-18-2020 0300",21.7
"11-18-2020 0400",21.5
"11-18-2020 0500",21.4
"11-18-2020 0600",21.1
"11-18-2020 0700",21.2
"11-18-2020 0800",21.2
"11-18-2020 0900",NA
"11-18-2020 1000",20.9
"11-18-2020 1100",20.8
"11-18-2020 1200",20.8
"11-18-2020 1300",20.7
"11-18-2020 1400",20.7
"11-18-2020 1500",20.7
"11-18-2020 1600",20.9
"11-18-2020 1700",21.0
"11-18-2020 1800",21.3
"11-18-2020 1900",21.7
"11-18-2020 2000",22.0
"11-18-2020 2100",22.2
"11-18-2020 2200",22.6
"11-18-2020 2300",23.0
"11-19-2020 0000",22.8
"11-19-2020 0100",22.9
"11-19-2020 0200",22.6
"11-19-2020 0300",22.4
"11-19-2020 0400",22.2
"11-19-2020 0500",22.1
"11-19-2020 0600",22.0
"11-19-2020 0700",21.9
"11-19-2020 0800",21.8
"11-19-2020 0900",21.7
"11-19-2020 1000",21.5
"11-19-2020 1100",21.3
"11-19-2020 1200",21.2
"11-19-2020 1300",21.2
"11-19-2020 1400",21.2
"11-19-2020 1500",21.2
"11-19-2020 1600",21.3
"11-19-2020 1700",21.5
"11-19-2020 1800",21.9
"11-19-2020 1900",22.1
"11-19-2020 2000",NA
"11-19-2020 2100",22.6
"11-19-2020 2200",23.0
"11-19-2020 2300",22.7
"11-20-2020 0000",22.9
"11-20-2020 0100",22.9
"11-20-2020 0200",22.9
"11-20-2020 0300",22.9
"11-20-2020 0400",22.8
"11-20-2020 0500",22.7
"11-20-2020 0600",22.6
"11-20-2020 0700",22.5
"11-20-2020 0800",22.5
"11-20-2020 0900",22.5
"11-20-2020 1000",22.5
"11-20-2020 1100",22.3
"11-20-2020 1200",22.2
"11-20-2020 1300",22.1
"11-20-2020 1400",22.0
"11-20-2020 1500",22.0
"11-20-2020 1600",22.1
"11-20-2020 1700",22.4
"11-20-2020 1800",22.8
"11-20-2020 1900",23.3
"11-20-2020 2000",23.5
"11-20-2020 2100",23.7
"11-20-2020 2200",24.1
"11-20-2020 2300",24.5
"11-21-2020 0000",24.4
"11-21-2020 0100",24.4
"11-21-2020 0200",24.4
"11-21-2020 0300",24.0
"11-21-2020 0400",23.8
"11-21-2020 0500",NA
"11-21-2020 0600",23.7
"11-21-2020 0700",23.6
"11-21-2020 0800",23.5
"11-21-2020 0900",23.4
"11-21-2020 1000",23.3
"11-21-2020 1100",23.2
"11-21-2020 1200",23.1
"11-21-2020 1300",22.9
"11-21-2020 1400",23.0
"11-21-2020 1500",23.0
"11-21-2020 1600",23.1
"11-21-2020 1700",23.4
"11-21-2020 1800",23.7
"11-21-2020 1900",23.8
"11-21-2020 2000",24.7
"11-21-2020 2100",24.8
"11-21-2020 2200",24.8
"11-21-2020 2300",25.5
"11-22-2020 0000",25.5
"11-22-2020 0100",25.4
"11-22-2020 0200",25.2
"11-22-2020 0300",24.9
"11-22-2020 0400",24.8
"11-22-2020 0500",24.7
"11-22-2020 0600",24.3
"11-22-2020 0700",24.2
"11-22-2020 0800",24.0
"11-22-2020 0900",23.9
"11-22-2020 1000",23.8
"11-22-2020 1100",23.7
"11-22-2020 1200",23.6
"11-22-2020 1300",23.6
"11-22-2020 1400",23.7
"11-22-2020 1500",23.7
"11-22-2020 1600",23.6
"11-22-2020 1700",23.9
"11-22-2020 1800",24.1
"11-22-2020 1900",24.4
"11-22-2020 2000",24.8
"11-22-2020 2100",25.2
"11-22-2020 2200",25.2
"11-22-2020 2300",25.4
"11-23-2020 0000",25.4
"11-23-2020 0100",25.5
"11-23-2020 0200",25.4
"11-23-2020 0300",25.4
"11-23-2020 0400",25.2
"11-23-2020 0500",24.7
"11-23-2020 0600",24.6
"11-23-2020 0700",24.4
"11-23-2020 0800",24.3
"11-23-2020 0900",24.2
"11-23-2020 1000",24.0
"11-23-2020 1100",23.8
"11-23-2020 1200",23.6
"11-23-2020 1300",23.4
"11-23-2020 1400",23.3
"11-23-2020 1500",23.2
"11-23-2020 1600",23.3
"11-23-2020 1700",23.5
"11-23-2020 1800",23.7
"11-23-2020 1900",24.1
"11-23-2020 2000",24.2
"11-23-2020 2100",24.4
"11-23-2020 2200",24.4
"11-23-2020 2300",24.4
"11-24-2020 0000",24.3
"11-24-2020 0100",24.3
"11-24-2020 0200",24.3
"11-24-2020 0300",24.1
"11-24-2020 0400",24.0
"11-24-2020 0500",23.9
"11-24-2020 0600",23.8
"11-24-2020 0700",23.6
"11-24-2020 0800",23.5
"11-24-2020 0900",23.4
"11-24-2020 1000",23.2
"11-24-2020 1100",23.1
"11-24-2020 1200",23.0
"11-24-2020 1300",23.0
"11-24-2020 1400",23.0
"11-24-2020 1500",23.1
"11-24-2020 1600",23.2
"11-24-2020 1700",23.5
"11-24-2020 1800",NA
"11-24-2020 1900",24.2
"11-24-2020 2000",24.4
"11-24-2020 2100",24.6
"11-24-2020 2200",24.6
"11-24-2020 2300",24.6
"11-25-2020 0000",24.4
"11-25-2020 0100",24.3
"11-25-2020 0200",24.1
"11-25-2020 0300",24.0
"11-25-2020 0400",23.9
"11-25-2020 0500",23.9
"11-25-2020 0600",23.9
"11-25-2020 0700",23.9
"11-25-2020 0800",23.8
"11-25-2020 0900",23.8
"11-25-2020 1000",23.7
"11-25-2020 1100",23.6
"11-25-2020 1200",23.5
"11-25-2020 1300",23.5
"11-25-2020 1400",23.5
"11-25-2020 1500",23.6
"11-25-2020 1600",23.6
"11-25-2020 1700",23.8
"11-25-2020 1800",24.2
"11-25-2020 1900",24.5
"11-25-2020 2000",24.7
"11-25-2020 2100",24.5
"11-25-2020 2200",24.6
"11-25-2020 2300",24.4
"11-26-2020 0000",24.1
"11-26-2020 0100",23.8
"11-26-2020 0200",23.6
"11-26-2020 0300",23.5
"11-26-2020 0400",23.4
"11-26-2020 0500",23.4
"11-26-2020 0600",23.2
"11-26-2020 0700",NA
"11-26-2020 0800",23.2
"11-26-2020 0900",23.1
"11-26-2020 1000",23.1
"11-26-2020 1100",23.0
"11-26-2020 1200",23.0
"11-26-2020 1300",22.9
"11-26-2020 1400",22.9
"11-26-2020 1500",22.9
"11-26-2020 1600",23.0
"11-26-2020 1700",23.2
"11-26-2020 1800",23.4
"11-26-2020 1900",23.7
"11-26-2020 2000",24.1
"11-26-2020 2100",24.3
"11-26-2020 2200",24.5
"11-26-2020 2300",24.6
"11-27-2020 0000",24.6
"11-27-2020 0100",24.5
"11-27-2020 0200",24.5
"11-27-2020 0300",24.4
"11-27-2020 0400",24.3
"11-27-2020 0500",24.2
"11-27-2020 0600",24.1
"11-27-2020 0700",24.0
"11-27-2020 0800",24.0
"11-27-2020 0900",24.0
"11-27-2020 1000",24.0
"11-27-2020 1100",24.0
"11-27-2020 1200",24.0
"11-27-2020 1300",24.0
"11-27-2020 1400",24.0
"11-27-2020 1500",24.0
"11-27-2020 1600",24.2
"11-27-2020 1700",24.5
"11-27-2020 1800",24.8
"11-27-2020 1900",25.1
"11-27-2020 2000",25.3
"11-27-2020 2100",25.5
"11-27-2020 2200",25.6
"11-27-2020 2300",25.7
"11-28-2020 0000",25.5
"11-28-2020 0100",25.4
"11-28-2020 0200",25.3
"11-28-2020 0300",25.2
"11-28-2020 0400",25.2
"11-28-2020 0500",25.1
"11-28-2020 0600",25.1
"11-28-2020 0700",25.0
"11-28-2020 0800",25.0
"11-28-2020 0900",24.9
"11-28-2020 1000",24.9
"11-28-2020 1100",24.9
"11-28-2020 1200",24.8
"11-28-2020 1300",24.8
"11-28-2020 1400",24.5
"11-28-2020 1500",24.4
"11-28-2020 1600",24.3
"11-28-2020 1700",24.4
"11-28-2020 1800",24.5
"11-28-2020 1900",24.5
"11-28-2020 2000",24.5
"11-28-2020 2100",NA
"11-28-2020 2200",24.2
"11-28-2020 2300",24.0
"11-29-2020 0000",23.8
"11-29-2020 0100",23.5
"11-29-2020 0200",23.3
"11-29-2020 0300",23.3
"11-29-2020 0400",23.3
"11-29-2020 0500",23.0
"11-29-2020 0600",23.2
"11-29-2020 0700",23.1
"11-29-2020 0800",23.1
"11-29-2020 0900",22.9
"11-29-2020 1000",22.7
"11-29-2020 1100",22.3
"11-29-2020 1200",22.1
"11-29-2020 1300",21.8
"11-29-2020 1400",21.6
"11-29-2020 1500",21.3
"11-29-2020 1600",21.0
"11-29-2020 1700",21.1
"11-29-2020 1800",21.4
"11-29-2020 1900",21.7
"11-29-2020 2000",21.9
"11-29-2020 2100",21.9
"11-29-2020 2200",21.8
"11-29-2020 2300",21.7
"11-30-2020 0000",21.4
"11-30-2020 0100",21.0
"11-30-2020 0200",20.7
"11-30-2020 0300",20.4
"11-30-2020 0400",20.1
"11-30-2020 0500",19.6
"11-30-2020 0600",NA
"11-30-2020 0700",19.2
"11-30-2020 0800",18.9
"11-30-2020 0900",18.9
"11-30-2020 1000",18.8
"11-30-2020 1100",18.7
"11-30-2020 1200",NA
"11-30-2020 1300",NA
"11-30-2020 1400",NA
"11-30-2020 1500",16.9
"11-30-2020 1600",16.5
"11-30-2020 1700",16.1
"11-30-2020 1800",16.7
"11-30-2020 1900",16.8
"11-30-2020 2000",16.9
"11-30-2020 2100",17.2
"11-30-2020 2200",17.2
"11-30-2020 2300",16.9
"12-01-2020 0000",16.7
"12-01-2020 0100",16.6
"12-01-2020 0200",16.1
"12-01-2020 0300",15.7
"12-01-2020 0400",15.7
"12-01-2020 0500",15.4
"12-01-2020 0600",15.2
"12-01-2020 0700",15.0
"12-01-2020 0800",14.9
"12-01-2020 0900",14.7
"12-01-2020 1000",14.7
"12-01-2020 1100",14.9
"12-01-2020 1200",14.7
"12-01-2020 1300",14.6
"12-01-2020 1400",14.5
"12-01-2020 1500",14.6
"12-01-2020 1600",14.8
"12-01-2020 1700",14.7
"12-01-2020 1800",15.2
"12-01-2020 1900",15.7
"12-01-2020 2000",16.0
"12-01-2020 2100",16.4
"12-01-2020 2200",16.5
"12-01-2020 2300",16.6
"12-02-2020 0000",16.6
"12-02-2020 0100",16.5
"12-02-2020 0200",16.5
"12-02-2020 0300",16.5
"12-02-2020 0400",16.5
"12-02-2020 0500",16.5
"12-02-2020 0600",16.4
"12-02-2020 0700",16.4
"12-02-2020 0800",16.4
"12-02-2020 0900",16.3
"12-02-2020 1000",16.3
"12-02-2020 1100",16.3
"12-02-2020 1200",16.4
"12-02-2020 1300",16.4
"12-02-2020 1400",16.4
"12-02-2020 1500",16.4
"12-02-2020 1600",16.4
"12-02-2020 1700",16.7
"12-02-2020 1800",17.3
"12-02-2020 1900",17.5
"12-02-2020 2000",18.0
"12-02-2020 2100",18.2
"12-02-2020 2200",18.2
"12-02-2020 2300",18.2
"12-03-2020 0000",18.1
"12-03-2020 0100",18.1
"12-03-2020 0200",18.0
"12-03-2020 0300",17.9
"12-03-2020 0400",17.6
"12-03-2020 0500",17.6
"12-03-2020 0600",17.3
"12-03-2020 0700",17.0
"12-03-2020 0800",16.6
"12-03-2020 0900",16.3
"12-03-2020 1000",16.1
"12-03-2020 1100",16.0
"12-03-2020 1200",15.6
"12-03-2020 1300",15.4
"12-03-2020 1400",15.0
"12-03-2020 1500",14.9
"12-03-2020 1600",14.7
"12-03-2020 1700",14.7
"12-03-2020 1800",14.7
"12-03-2020 1900",15.3
"12-03-2020 2000",15.3
"12-03-2020 2100",15.3
"12-03-2020 2200",15.2
"12-03-2020 2300",15.2
"12-04-2020 0000",14.9
"12-04-2020 0100",14.7
"12-04-2020 0200",14.5
"12-04-2020 0300",14.2
"12-04-2020 0400",14.2
"12-04-2020 0500",NA
"12-04-2020 0600",NA
"12-04-2020 0700",13.9
"12-04-2020 0800",NA
"12-04-2020 0900",NA
"12-04-2020 1000",12.8
"12-04-2020 1100",NA
"12-04-2020 1200",NA
"12-04-2020 1300",NA
"12-04-2020 1400",NA
"12-04-2020 1500",12.7
"12-04-2020 1600",12.6
"12-04-2020 1700",12.7
"12-04-2020 1800",12.8
"12-04-2020 1900",12.8
"12-04-2020 2000",13.2
"12-04-2020 2100",NA
"12-04-2020 2200",14.0
"12-04-2020 2300",13.8
"12-05-2020 0000",13.4
"12-05-2020 0100",13.4
"12-05-2020 0200",13.3
"12-05-2020 0300",13.3
"12-05-2020 0400",13.2
"12-05-2020 0500",13.2
"12-05-2020 0600",13.1
"12-05-2020 0700",12.9
"12-05-2020 0800",12.7
"12-05-2020 0900",12.8
"12-05-2020 1000",12.8
"12-05-2020 1100",12.8
"12-05-2020 1200",12.7
"12-05-2020 1300",12.7
"12-05-2020 1400",12.7
"12-05-2020 1500",12.7
"12-05-2020 1600",12.8
"12-05-2020 1700",12.8
"12-05-2020 1800",12.7
"12-05-2020 1900",12.6
"12-05-2020 2000",12.6
"12-05-2020 2100",12.5
"12-05-2020 2200",12.5
"12-05-2020 2300",12.7
"12-06-2020 0000",12.7
"12-06-2020 0100",12.8
"12-06-2020 0200",12.6
"12-06-2020 0300",NA
"12-06-2020 0400",12.5
"12-06-2020 0500",12.5
"12-06-2020 0600",12.4
"12-06-2020 0700",12.3
"12-06-2020 0800",12.3
"12-06-2020 0900",12.3
"12-06-2020 1000",12.4
"12-06-2020 1100",12.4
"12-06-2020 1200",12.3
"12-06-2020 1300",12.2
"12-06-2020 1400",12.0
"12-06-2020 1500",12.0
"12-06-2020 1600",12.1
"12-06-2020 1700",12.4
"12-06-2020 1800",12.6
"12-06-2020 1900",12.8
"12-06-2020 2000",13.2
"12-06-2020 2100",13.3
"12-06-2020 2200",13.6
"12-06-2020 2300",13.5
"12-07-2020 0000",13.5
"12-07-2020 0100",13.5
"12-07-2020 0200",13.4
"12-07-2020 0300",13.3
"12-07-2020 0400",13.1
"12-07-2020 0500",12.9
"12-07-2020 0600",12.8
"12-07-2020 0700",12.6
"12-07-2020 0800",12.4
"12-07-2020 0900",12.3
"12-07-2020 1000",12.3
"12-07-2020 1100",12.2
"12-07-2020 1200",12.2
"12-07-2020 1300",12.1
"12-07-2020 1400",11.9
"12-07-2020 1500",11.8
"12-07-2020 1600",12.1
"12-07-2020 1700",12.4
"12-07-2020 1800",12.8
"12-07-2020 1900",13.3
"12-07-2020 2000",13.7
"12-07-2020 2100",14.1
"12-07-2020 2200",15.0
"12-07-2020 2300",14.9
"12-08-2020 0000",14.8
"12-08-2020 0100",14.7
"12-08-2020 0200",14.4
"12-08-2020 0300",14.1
"12-08-2020 0400",13.9
"12-08-2020 0500",13.7
"12-08-2020 0600",13.7
"12-08-2020 0700",13.7
"12-08-2020 0800",13.5
"12-08-2020 0900",13.4
"12-08-2020 1000",13.4
"12-08-2020 1100",13.3
"12-08-2020 1200",13.2
"12-08-2020 1300",12.9
"12-08-2020 1400",12.9
"12-08-2020 1500",12.8
"12-08-2020 1600",13.0
"12-08-2020 1700",13.3
"12-08-2020 1800",13.7
"12-08-2020 1900",14.1
"12-08-2020 2000",14.7
"12-08-2020 2100",15.5
"12-08-2020 2200",15.6
"12-08-2020 2300",15.6
"12-09-2020 0000",15.6
"12-09-2020 0100",15.4
"12-09-2020 0200",15.3
"12-09-2020 0300",15.2
"12-09-2020 0400",15.1
"12-09-2020 0500",14.9
"12-09-2020 0600",14.8
"12-09-2020 0700",14.7
"12-09-2020 0800",14.5
"12-09-2020 0900",14.4
"12-09-2020 1000",14.2
"12-09-2020 1100",14.1
"12-09-2020 1200",13.9
"12-09-2020 1300",13.6
"12-09-2020 1400",13.6
"12-09-2020 1500",13.6
"12-09-2020 1600",13.7
"12-09-2020 1700",14.2
"12-09-2020 1800",14.5
"12-09-2020 1900",15.0
"12-09-2020 2000",15.5
"12-09-2020 2100",16.1
"12-09-2020 2200",16.3
"12-09-2020 2300",16.3
"12-10-2020 0000",16.2
"12-10-2020 0100",16.1
"12-10-2020 0200",NA
"12-10-2020 0300",15.9
"12-10-2020 0400",15.8
"12-10-2020 0500",15.7
"12-10-2020 0600",15.7
"12-10-2020 0700",15.5
"12-10-2020 0800",15.4
"12-10-2020 0900",15.4
"12-10-2020 1000",15.3
"12-10-2020 1100",15.3
"12-10-2020 1200",15.2
"12-10-2020 1300",14.9
"12-10-2020 1400",15.0
"12-10-2020 1500",15.1
"12-10-2020 1600",15.4
"12-10-2020 1700",15.9
"12-10-2020 1800",NA
"12-10-2020 1900",17.0
"12-10-2020 2000",17.6
"12-10-2020 2100",17.8
"12-10-2020 2200",18.3
"12-10-2020 2300",18.3
"12-11-2020 0000",18.2
"12-11-2020 0100",18.1
"12-11-2020 0200",18.0
"12-11-2020 0300",17.9
"12-11-2020 0400",17.8
"12-11-2020 0500",17.8
"12-11-2020 0600",17.7
"12-11-2020 0700",17.7
"12-11-2020 0800",17.7
"12-11-2020 0900",17.7
"12-11-2020 1000",17.7
"12-11-2020 1100",17.7
"12-11-2020 1200",17.8
"12-11-2020 1300",17.8
"12-11-2020 1400",NA
"12-11-2020 1500",18.0
"12-11-2020 1600",18.2
"12-11-2020 1700",18.5
"12-11-2020 1800",18.8
"12-11-2020 1900",19.1
"12-11-2020 2000",NA
"12-11-2020 2100",19.8
"12-11-2020 2200",19.9
"12-11-2020 2300",19.9
"12-12-2020 0000",NA
"12-12-2020 0100",19.8
"12-12-2020 0200",19.6
"12-12-2020 0300",19.5
"12-12-2020 0400",19.5
"12-12-2020 0500",19.5
"12-12-2020 0600",19.4
"12-12-2020 0700",19.2
"12-12-2020 0800",19.2
"12-12-2020 0900",19.2
"12-12-2020 1000",19.1
"12-12-2020 1100",19.0
"12-12-2020 1200",NA
"12-12-2020 1300",NA
"12-12-2020 1400",NA
"12-12-2020 1500",18.4
"12-12-2020 1600",18.6
"12-12-2020 1700",19.1
"12-12-2020 1800",19.5
"12-12-2020 1900",19.7
"12-12-2020 2000",20.1
"12-12-2020 2100",20.3
"12-12-2020 2200",20.2
"12-12-2020 2300",20.1
"12-13-2020 0000",20.1
"12-13-2020 0100",19.8
"12-13-2020 0200",19.8
"12-13-2020 0300",19.9
"12-13-2020 0400",19.8
"12-13-2020 0500",19.7
"12-13-2020 0600",19.7
"12-13-2020 0700",19.7
"12-13-2020 0800",19.7
"12-13-2020 0900",19.7
"12-13-2020 1000",19.7
"12-13-2020 1100",19.7
"12-13-2020 1200",19.8
"12-13-2020 1300",19.8
"12-13-2020 1400",19.7
"12-13-2020 1500",19.7
"12-13-2020 1600",19.8
"12-13-2020 1700",20.0
"12-13-2020 1800",20.4
"12-13-2020 1900",20.5
"12-13-2020 2000",20.7
"12-13-2020 2100",21.0
"12-13-2020 2200",20.4
"12-13-2020 2300",20.7
"12-14-2020 0000",20.7
"12-14-2020 0100",20.5
"12-14-2020 0200",20.0
"12-14-2020 0300",19.8
"12-14-2020 0400",19.4
"12-14-2020 0500",NA
"12-14-2020 0600",NA
"12-14-2020 0700",17.9
"12-14-2020 0800",17.4
"12-14-2020 0900",17.0
"12-14-2020 1000",16.6
"12-14-2020 1100",16.7
"12-14-2020 1200",16.1
"12-14-2020 1300",16.0
"12-14-2020 1400",15.3
"12-14-2020 1500",NA
"12-14-2020 1600",15.5
"12-14-2020 1700",15.4
"12-14-2020 1800",15.5
"12-14-2020 1900",15.4
"12-14-2020 2000",15.4
"12-14-2020 2100",15.4
"12-14-2020 2200",15.5
"12-14-2020 2300",15.4
"12-15-2020 0000",15.4
"12-15-2020 0100",15.4
"12-15-2020 0200",15.4
"12-15-2020 0300",15.2
"12-15-2020 0400",15.2
"12-15-2020 0500",15.1
"12-15-2020 0600",14.9
"12-15-2020 0700",14.8
"12-15-2020 0800",14.3
"12-15-2020 0900",14.0
"12-15-2020 1000",14.1
"12-15-2020 1100",13.7
"12-15-2020 1200",13.9
"12-15-2020 1300",14.0
"12-15-2020 1400",13.9
"12-15-2020 1500",13.7
"12-15-2020 1600",13.9
"12-15-2020 1700",13.9
"12-15-2020 1800",14.1
"12-15-2020 1900",14.5
"12-15-2020 2000",15.2
"12-15-2020 2100",15.3
"12-15-2020 2200",15.6
"12-15-2020 2300",15.7
"12-16-2020 0000",15.6
"12-16-2020 0100",15.4
"12-16-2020 0200",15.4
"12-16-2020 0300",15.3
"12-16-2020 0400",15.3
"12-16-2020 0500",15.2
"12-16-2020 0600",15.0
"12-16-2020 0700",14.9
"12-16-2020 0800",NA
"12-16-2020 0900",NA
"12-16-2020 1000",14.3
"12-16-2020 1100",14.1
"12-16-2020 1200",13.8
"12-16-2020 1300",13.7
"12-16-2020 1400",13.6
"12-16-2020 1500",13.4
"12-16-2020 1600",13.8
"12-16-2020 1700",14.1
"12-16-2020 1800",14.2
"12-16-2020 1900",14.3
"12-16-2020 2000",14.6
"12-16-2020 2100",14.8
"12-16-2020 2200",14.8
"12-16-2020 2300",14.8
"12-17-2020 0000",14.7
"12-17-2020 0100",14.4
"12-17-2020 0200",14.1
"12-17-2020 0300",13.9
"12-17-2020 0400",13.6
"12-17-2020 0500",NA
"12-17-2020 0600",NA
"12-17-2020 0700",NA
"12-17-2020 0800",13.0
"12-17-2020 0900",12.8
"12-17-2020 1000",12.8
"12-17-2020 1100",12.4
"12-17-2020 1200",12.5
"12-17-2020 1300",12.4
"12-17-2020 1400",12.3
"12-17-2020 1500",NA
"12-17-2020 1600",12.6
"12-17-2020 1700",12.9
"12-17-2020 1800",13.3
"12-17-2020 1900",13.7
"12-17-2020 2000",14.1
"12-17-2020 2100",14.4
"12-17-2020 2200",14.6
"12-17-2020 2300",14.6
"12-18-2020 0000",14.5
"12-18-2020 0100",14.4
"12-18-2020 0200",14.3
"12-18-2020 0300",14.3
"12-18-2020 0400",14.2
"12-18-2020 0500",14.1
"12-18-2020 0600",14.0
"12-18-2020 0700",13.9
"12-18-2020 0800",13.8
"12-18-2020 0900",13.7
"12-18-2020 1000",13.7
"12-18-2020 1100",13.6
"12-18-2020 1200",13.6
"12-18-2020 1300",13.6
"12-18-2020 1400",13.6
"12-18-2020 1500",13.7
"12-18-2020 1600",13.8
"12-18-2020 1700",14.0
"12-18-2020 1800",14.2
"12-18-2020 1900",14.6
"12-18-2020 2000",14.7
"12-18-2020 2100",15.0
"12-18-2020 2200",15.0
"12-18-2020 2300",15.1
"12-19-2020 0000",15.1
"12-19-2020 0100",15.1
"12-19-2020 0200",15.2
"12-19-2020 0300",15.3
"12-19-2020 0400",15.3
"12-19-2020 0500",15.4
"12-19-2020 0600",15.5
"12-19-2020 0700",15.6
"12-19-2020 0800",15.6
"12-19-2020 0900",15.7
"12-19-2020 1000",15.7
"12-19-2020 1100",15.8
"12-19-2020 1200",15.8
"12-19-2020 1300",15.9
"12-19-2020 1400",15.9
"12-19-2020 1500",15.9
"12-19-2020 1600",15.9
"12-19-2020 1700",16.0
"12-19-2020 1800",16.1
"12-19-2020 1900",16.6
"12-19-2020 2000",17.4
"12-19-2020 2100",NA
"12-19-2020 2200",17.5
"12-19-2020 2300",17.5
"12-20-2020 0000",17.5
"12-20-2020 0100",17.8
"12-20-2020 0200",17.8
"12-20-2020 0300",17.6
"12-20-2020 0400",17.2
"12-20-2020 0500",NA
"12-20-2020 0600",17.1
"12-20-2020 0700",17.1
"12-20-2020 0800",17.2
"12-20-2020 0900",NA
"12-20-2020 1000",16.4
"12-20-2020 1100",16.3
"12-20-2020 1200",16.2
"12-20-2020 1300",16.2
"12-20-2020 1400",16.2
"12-20-2020 1500",15.9
"12-20-2020 1600",16.1
"12-20-2020 1700",16.5
"12-20-2020 1800",16.8
"12-20-2020 1900",17.3
"12-20-2020 2000",17.9
"12-20-2020 2100",18.1
"12-20-2020 2200",18.3
"12-20-2020 2300",18.1
"12-21-2020 0000",18.1
"12-21-2020 0100",17.9
"12-21-2020 0200",17.6
"12-21-2020 0300",17.4
"12-21-2020 0400",17.3
"12-21-2020 0500",17.3
"12-21-2020 0600",17.2
"12-21-2020 0700",17.1
"12-21-2020 0800",16.9
"12-21-2020 0900",16.8
"12-21-2020 1000",16.7
"12-21-2020 1100",16.6
"12-21-2020 1200",16.4
"12-21-2020 1300",16.4
"12-21-2020 1400",16.2
"12-21-2020 1500",16.2
"12-21-2020 1600",16.3
"12-21-2020 1700",16.7
"12-21-2020 1800",17.1
"12-21-2020 1900",17.5
"12-21-2020 2000",17.9
"12-21-2020 2100",18.0
"12-21-2020 2200",18.1
"12-21-2020 2300",18.1
"12-22-2020 0000",18.2
"12-22-2020 0100",18.2
"12-22-2020 0200",18.2
"12-22-2020 0300",18.1
"12-22-2020 0400",18.0
"12-22-2020 0500",17.8
"12-22-2020 0600",17.7
"12-22-2020 0700",17.6
"12-22-2020 0800",17.5
"12-22-2020 0900",NA
"12-22-2020 1000",NA
"12-22-2020 1100",NA
"12-22-2020 1200",17.2
"12-22-2020 1300",17.2
"12-22-2020 1400",17.2
"12-22-2020 1500",NA
"12-22-2020 1600",17.4
"12-22-2020 1700",17.7
"12-22-2020 1800",17.9
"12-22-2020 1900",18.4
"12-22-2020 2000",18.7
"12-22-2020 2100",18.9
"12-22-2020 2200",18.9
"12-22-2020 2300",18.9
"12-23-2020 0000",18.8
"12-23-2020 0100",18.8
"12-23-2020 0200",18.8
"12-23-2020 0300",18.7
"12-23-2020 0400",18.6
"12-23-2020 0500",18.6
"12-23-2020 0600",18.6
"12-23-2020 0700",18.6
"12-23-2020 0800",18.5
"12-23-2020 0900",18.4
"12-23-2020 1000",18.4
"12-23-2020 1100",18.4
"12-23-2020 1200",18.4
"12-23-2020 1300",18.3
"12-23-2020 1400",18.3
"12-23-2020 1500",18.3
"12-23-2020 1600",18.7
"12-23-2020 1700",18.8
"12-23-2020 1800",19.1
"12-23-2020 1900",19.5
"12-23-2020 2000",19.7
"12-23-2020 2100",19.9
"12-23-2020 2200",20.2
"12-23-2020 2300",20.2
"12-24-2020 0000",20.2
"12-24-2020 0100",20.1
"12-24-2020 0200",20.1
"12-24-2020 0300",20.1
"12-24-2020 0400",20.2
"12-24-2020 0500",20.2
"12-24-2020 0600",19.8
"12-24-2020 0700",NA
"12-24-2020 0800",NA
"12-24-2020 0900",17.6
"12-24-2020 1000",17.2
"12-24-2020 1100",16.6
"12-24-2020 1200",16.4
"12-24-2020 1300",15.9
"12-24-2020 1400",15.2
"12-24-2020 1500",NA
"12-24-2020 1600",14.9
"12-24-2020 1700",14.4
"12-24-2020 1800",14.5
