dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
10-28-2019 0900,23.6,19.6
10-28-2019 1000,23.4,19.6
10-28-2019 1100,23.3,19.6
10-28-2019 1200,22.2,19.6
10-28-2019 1300,21.1,19.7
10-28-2019 1400,23.0,19.8
10-28-2019 1500,25.5,20.1
10-28-2019 1600,26.3,20.5
10-28-2019 1700,26.2,20.9
10-28-2019 1800,26.3,21.4
10-28-2019 1900,26.5,22.4
10-28-2019 2000,26.0,23.2
10-28-2019 2100,26.5,23.5
10-28-2019 2200,26.0,22.5
10-28-2019 2300,25.8,22.7
10-29-2019 0000,25.2,22.7
10-29-2019 0100,25.2,22.8
10-29-2019 0200,25.3,22.9
10-29-2019 0300,25.4,22.6
10-29-2019 0400,25.4,22.6
10-29-2019 0500,25.6,22.7
10-29-2019 0600,25.6,22.7
10-29-2019 0700,25.4,22.6
10-29-2019 0800,25.5,22.6
10-29-2019 0900,25.3,22.7
10-29-2019 1000,24.5,22.7
10-29-2019 1100,25.7,22.8
10-29-2019 1200,25.0,22.4
10-29-2019 1300,25.2,22.5
10-29-2019 1400,25.3,22.5
10-29-2019 1500,25.8,22.6
10-29-2019 1600,26.1,23.1
10-29-2019 1700,27.3,23.5
10-29-2019 1800,27.0,23.5
10-29-2019 1900,27.7,24.4
10-29-2019 2000,26.8,23.3
10-29-2019 2100,26.6,24.0
10-29-2019 2200,26.7,24.4
10-29-2019 2300,26.4,25.1
10-30-2019 0000,26.2,25.4
10-30-2019 0100,26.2,25.0
10-30-2019 0200,26.0,24.5
10-30-2019 0300,25.9,24.5
10-30-2019 0400,25.9,24.1
10-30-2019 0500,26.0,24.2
10-30-2019 0600,26.1,24.3
10-30-2019 0700,25.8,24.5
10-30-2019 0800,25.8,24.3
10-30-2019 0900,25.8,24.3
10-30-2019 1000,25.8,24.1
10-30-2019 1100,25.6,24.1
10-30-2019 1200,25.5,24.0
10-30-2019 1300,25.4,24.0
10-30-2019 1400,26.0,24.1
10-30-2019 1500,27.6,24.4
10-30-2019 1600,27.1,24.6
10-30-2019 1700,21.0,24.9
10-30-2019 1800,20.4,25.1
10-30-2019 1900,19.3,25.5
10-30-2019 2000,17.7,25.2
10-30-2019 2100,15.9,24.6
10-30-2019 2200,14.2,24.0
10-30-2019 2300,13.4,23.7
10-31-2019 0000,13.0,23.4
10-31-2019 0100,12.5,22.8
10-31-2019 0200,12.2,22.3
10-31-2019 0300,11.3,21.8
10-31-2019 0400,10.4,20.7
10-31-2019 0500,11.5,20.1
10-31-2019 0600,11.3,19.1
10-31-2019 0700,10.8,19.5
10-31-2019 0800,10.5,19.9
10-31-2019 0900,9.9,19.6
10-31-2019 1000,9.5,19.0
10-31-2019 1100,8.6,18.2
10-31-2019 1200,8.3,17.9
10-31-2019 1300,7.9,17.0
10-31-2019 1400,7.7,16.4
10-31-2019 1500,7.6,16.3
10-31-2019 1600,8.1,16.4
10-31-2019 1700,8.7,16.4
10-31-2019 1800,9.5,16.4
10-31-2019 1900,10.7,16.8
10-31-2019 2000,11.5,16.7
10-31-2019 2100,12.1,16.9
10-31-2019 2200,13.4,16.8
10-31-2019 2300,13.6,16.5
11-01-2019 0000,13.3,16.3
11-01-2019 0100,13.1,16.4
11-01-2019 0200,12.8,16.3
11-01-2019 0300,12.3,16.2
11-01-2019 0400,11.7,15.5
11-01-2019 0500,11.5,15.3
11-01-2019 0600,11.3,15.1
11-01-2019 0700,11.4,15.1
11-01-2019 0800,10.7,14.7
11-01-2019 0900,10.9,14.5
11-01-2019 1000,11.2,14.8
11-01-2019 1100,11.0,14.7
11-01-2019 1200,11.2,14.5
11-01-2019 1300,11.1,14.6
11-01-2019 1400,11.4,13.6
11-01-2019 1500,12.3,14.2
11-01-2019 1600,12.5,14.1
11-01-2019 1700,13.3,14.1
11-01-2019 1800,14.9,14.4
11-01-2019 1900,15.3,14.9
11-01-2019 2000,15.4,15.3
11-01-2019 2100,15.6,15.8
11-01-2019 2200,16.0,16.4
11-01-2019 2300,16.0,16.8
11-02-2019 0000,16.0,16.6
11-02-2019 0100,15.9,16.6
11-02-2019 0200,15.8,16.6
11-02-2019 0300,15.9,16.5
11-02-2019 0400,16.1,16.3
11-02-2019 0500,16.1,16.0
11-02-2019 0600,16.0,16.0
11-02-2019 0700,16.1,15.9
11-02-2019 0800,16.3,15.9
11-02-2019 0900,16.3,15.6
11-02-2019 1000,16.4,15.7
11-02-2019 1100,16.0,15.6
11-02-2019 1200,15.7,15.6
11-02-2019 1300,15.5,15.6
11-02-2019 1400,16.0,15.6
11-02-2019 1500,16.5,15.7
11-02-2019 1600,16.7,16.0
11-02-2019 1700,17.4,16.2
11-02-2019 1800,17.8,16.4
11-02-2019 1900,18.4,16.8
11-02-2019 2000,18.5,17.1
11-02-2019 2100,18.9,17.4
11-02-2019 2200,18.3,17.4
11-02-2019 2300,18.2,17.3
11-03-2019 0000,17.9,17.1
11-03-2019 0100,17.5,17.0
11-03-2019 0200,17.2,16.9
11-03-2019 0300,17.2,16.9
11-03-2019 0400,17.2,17.0
11-03-2019 0500,16.9,17.0
11-03-2019 0600,16.9,16.9
11-03-2019 0700,16.6,16.9
11-03-2019 0800,16.6,16.1
11-03-2019 0900,16.2,16.4
11-03-2019 1000,16.0,16.4
11-03-2019 1100,15.9,16.0
11-03-2019 1200,16.1,16.2
11-03-2019 1300,16.1,16.0
11-03-2019 1400,16.6,16.1
11-03-2019 1500,17.1,16.2
11-03-2019 1600,17.9,16.5
11-03-2019 1700,18.8,16.9
11-03-2019 1800,19.6,17.5
11-03-2019 1900,20.0,18.0
11-03-2019 2000,20.4,18.4
11-03-2019 2100,21.0,18.1
11-03-2019 2200,21.4,18.1
11-03-2019 2300,21.5,19.1
11-04-2019 0000,21.1,18.4
11-04-2019 0100,20.3,18.3
11-04-2019 0200,19.6,18.1
11-04-2019 0300,19.2,18.1
11-04-2019 0400,19.1,18.0
11-04-2019 0500,18.6,17.9
11-04-2019 0600,18.7,17.8
11-04-2019 0700,18.5,17.8
11-04-2019 0800,18.3,17.7
11-04-2019 0900,18.4,17.8
11-04-2019 1000,18.2,17.7
11-04-2019 1100,18.4,17.7
11-04-2019 1200,18.2,17.6
11-04-2019 1300,18.5,17.6
11-04-2019 1400,19.6,17.7
11-04-2019 1500,19.9,18.0
11-04-2019 1600,20.7,18.2
11-04-2019 1700,22.6,18.2
11-04-2019 1800,22.4,19.0
11-04-2019 1900,23.0,20.4
11-04-2019 2000,23.5,20.7
11-04-2019 2100,24.1,21.0
11-04-2019 2200,24.7,20.7
11-04-2019 2300,24.4,20.5
11-05-2019 0000,22.9,20.2
11-05-2019 0100,23.3,20.6
11-05-2019 0200,23.7,20.4
11-05-2019 0300,23.4,20.1
11-05-2019 0400,23.3,19.9
11-05-2019 0500,23.2,19.9
11-05-2019 0600,23.3,19.9
11-05-2019 0700,23.3,19.9
11-05-2019 0800,23.3,19.9
11-05-2019 0900,22.9,19.9
11-05-2019 1000,23.0,19.8
11-05-2019 1100,22.3,19.8
11-05-2019 1200,22.9,19.8
11-05-2019 1300,22.2,19.8
11-05-2019 1400,21.9,19.9
11-05-2019 1500,23.3,20.0
11-05-2019 1600,24.6,20.2
11-05-2019 1700,25.0,20.4
11-05-2019 1800,25.6,20.6
11-05-2019 1900,25.2,22.1
11-05-2019 2000,25.1,21.1
11-05-2019 2100,25.1,21.5
11-05-2019 2200,25.0,22.4
11-05-2019 2300,24.4,22.0
11-06-2019 0000,23.9,22.0
11-06-2019 0100,23.6,22.3
11-06-2019 0200,23.7,22.2
11-06-2019 0300,23.8,22.4
11-06-2019 0400,24.3,22.5
11-06-2019 0500,23.9,22.5
11-06-2019 0600,23.8,22.3
11-06-2019 0700,23.9,22.2
11-06-2019 0800,23.6,22.1
11-06-2019 0900,22.8,22.0
11-06-2019 1000,22.7,22.0
11-06-2019 1100,22.9,21.9
11-06-2019 1200,22.9,21.9
11-06-2019 1300,22.9,21.9
11-06-2019 1400,23.9,21.9
11-06-2019 1500,24.5,22.1
11-06-2019 1600,25.0,22.3
11-06-2019 1700,25.1,22.6
11-06-2019 1800,25.2,22.8
11-06-2019 1900,25.1,23.2
11-06-2019 2000,25.0,23.8
11-06-2019 2100,24.9,24.0
11-06-2019 2200,24.7,24.3
11-06-2019 2300,24.4,24.3
11-07-2019 0000,23.8,24.2
11-07-2019 0100,23.6,24.2
11-07-2019 0200,23.5,24.4
11-07-2019 0300,23.5,23.8
11-07-2019 0400,23.5,23.8
11-07-2019 0500,23.6,23.5
11-07-2019 0600,23.5,23.3
11-07-2019 0700,23.5,23.2
11-07-2019 0800,23.5,23.3
11-07-2019 0900,23.7,23.3
11-07-2019 1000,23.7,23.2
11-07-2019 1100,23.4,23.1
11-07-2019 1200,23.3,23.1
11-07-2019 1300,23.2,23.0
11-07-2019 1400,23.8,23.2
11-07-2019 1500,24.2,23.3
11-07-2019 1600,24.2,23.7
11-07-2019 1700,25.6,23.7
11-07-2019 1800,25.8,24.4
11-07-2019 1900,25.9,24.4
11-07-2019 2000,26.2,24.7
11-07-2019 2100,26.0,25.9
11-07-2019 2200,25.8,25.6
11-07-2019 2300,23.1,25.2
11-08-2019 0000,20.9,25.6
11-08-2019 0100,20.3,24.8
11-08-2019 0200,20.0,25.0
11-08-2019 0300,16.5,24.2
11-08-2019 0400,15.4,23.8
11-08-2019 0500,15.0,23.3
11-08-2019 0600,13.4,22.9
11-08-2019 0700,13.1,22.6
11-08-2019 0800,12.0,21.9
11-08-2019 0900,11.6,21.5
11-08-2019 1000,10.7,21.1
11-08-2019 1100,10.6,20.9
11-08-2019 1200,10.7,20.5
11-08-2019 1300,10.6,20.7
11-08-2019 1400,10.8,20.7
11-08-2019 1500,11.1,20.6
11-08-2019 1600,11.6,20.4
11-08-2019 1700,11.8,20.3
11-08-2019 1800,11.5,20.1
11-08-2019 1900,11.9,19.8
11-08-2019 2000,12.2,19.6
11-08-2019 2100,12.5,19.5
11-08-2019 2200,12.8,19.3
11-08-2019 2300,12.7,19.2
11-09-2019 0000,12.7,19.0
11-09-2019 0100,12.2,18.7
11-09-2019 0200,11.8,18.4
11-09-2019 0300,11.6,18.3
11-09-2019 0400,11.8,18.3
11-09-2019 0500,11.6,18.2
11-09-2019 0600,11.5,17.4
11-09-2019 0700,11.5,17.3
11-09-2019 0800,11.5,17.1
11-09-2019 0900,11.4,17.0
11-09-2019 1000,11.0,16.5
11-09-2019 1100,11.3,16.3
11-09-2019 1200,11.2,16.3
11-09-2019 1300,11.4,16.4
11-09-2019 1400,11.9,16.4
11-09-2019 1500,11.9,17.1
11-09-2019 1600,12.9,17.3
11-09-2019 1700,13.0,16.9
11-09-2019 1800,13.7,17.6
11-09-2019 1900,14.5,17.7
11-09-2019 2000,15.3,17.7
11-09-2019 2100,16.5,17.8
11-09-2019 2200,17.3,17.9
11-09-2019 2300,17.3,18.4
11-10-2019 0000,17.2,18.1
11-10-2019 0100,17.0,17.9
11-10-2019 0200,16.7,17.5
11-10-2019 0300,16.8,17.4
11-10-2019 0400,16.5,17.4
11-10-2019 0500,16.9,17.4
11-10-2019 0600,16.1,17.4
11-10-2019 0700,15.9,17.4
11-10-2019 0800,16.0,17.2
11-10-2019 0900,16.3,17.1
11-10-2019 1000,16.3,17.5
11-10-2019 1100,16.6,17.5
11-10-2019 1200,16.1,17.4
11-10-2019 1300,16.3,17.4
11-10-2019 1400,17.5,17.4
11-10-2019 1500,18.1,17.7
11-10-2019 1600,18.3,18.0
11-10-2019 1700,18.4,18.4
11-10-2019 1800,19.9,18.8
11-10-2019 1900,21.5,19.5
11-10-2019 2000,22.0,19.6
11-10-2019 2100,21.9,19.4
11-10-2019 2200,21.7,19.2
11-10-2019 2300,21.3,20.1
11-11-2019 0000,20.8,19.5
11-11-2019 0100,20.7,19.6
11-11-2019 0200,20.8,19.7
11-11-2019 0300,22.3,19.4
11-11-2019 0400,22.3,19.5
11-11-2019 0500,22.5,19.4
11-11-2019 0600,22.6,19.4
11-11-2019 0700,22.7,19.4
11-11-2019 0800,22.4,19.5
11-11-2019 0900,22.5,19.5
11-11-2019 1000,22.6,19.4
11-11-2019 1100,22.6,19.4
11-11-2019 1200,22.4,19.3
11-11-2019 1300,22.6,19.3
11-11-2019 1400,23.2,19.4
11-11-2019 1500,23.8,19.5
11-11-2019 1600,25.0,19.8
11-11-2019 1700,25.5,20.1
11-11-2019 1800,25.2,20.3
11-11-2019 1900,25.2,20.5
11-11-2019 2000,25.5,20.8
11-11-2019 2100,25.2,21.1
11-11-2019 2200,24.2,21.2
11-11-2019 2300,23.2,21.0
11-12-2019 0000,23.0,21.6
11-12-2019 0100,12.7,20.7
11-12-2019 0200,11.4,20.6
11-12-2019 0300,8.9,20.0
11-12-2019 0400,7.9,19.1
11-12-2019 0500,5.9,18.4
11-12-2019 0600,6.4,17.8
11-12-2019 0700,6.4,17.2
11-12-2019 0800,5.8,16.9
11-12-2019 0900,5.1,16.2
11-12-2019 1000,4.3,15.2
11-12-2019 1100,4.0,16.0
11-12-2019 1200,4.1,15.2
11-12-2019 1300,4.2,15.3
11-12-2019 1400,3.5,15.2
11-12-2019 1500,3.0,15.0
11-12-2019 1600,3.3,14.5
11-12-2019 1700,2.4,14.0
11-12-2019 1800,3.1,13.5
11-12-2019 1900,4.0,13.2
11-12-2019 2000,5.0,12.3
11-12-2019 2100,4.9,11.7
11-12-2019 2200,5.4,11.7
11-12-2019 2300,6.0,12.0
11-13-2019 0000,6.5,11.6
11-13-2019 0100,6.4,11.4
11-13-2019 0200,5.9,11.3
11-13-2019 0300,5.8,11.2
11-13-2019 0400,5.5,11.1
11-13-2019 0500,5.7,10.8
11-13-2019 0600,5.8,10.5
11-13-2019 0700,5.7,10.4
11-13-2019 0800,5.2,10.1
11-13-2019 0900,5.0,10.0
11-13-2019 1000,4.9,9.8
11-13-2019 1100,4.8,9.8
11-13-2019 1200,4.9,9.4
11-13-2019 1300,5.0,9.4
11-13-2019 1400,5.9,9.2
11-13-2019 1500,6.5,8.8
11-13-2019 1600,6.2,9.3
11-13-2019 1700,6.4,9.7
11-13-2019 1800,6.3,9.6
11-13-2019 1900,6.5,9.4
11-13-2019 2000,6.8,9.9
11-13-2019 2100,6.9,10.0
11-13-2019 2200,7.1,9.8
11-13-2019 2300,6.8,9.7
11-14-2019 0000,7.0,9.6
11-14-2019 0100,7.4,9.6
11-14-2019 0200,7.7,9.6
11-14-2019 0300,7.6,9.5
11-14-2019 0400,7.5,9.7
11-14-2019 0500,7.5,9.8
11-14-2019 0600,7.7,9.7
11-14-2019 0700,7.6,9.8
11-14-2019 0800,7.7,9.7
11-14-2019 0900,7.5,9.5
11-14-2019 1000,7.6,9.2
11-14-2019 1100,7.7,9.1
11-14-2019 1200,7.9,9.0
11-14-2019 1300,8.4,9.1
11-14-2019 1400,8.6,9.1
11-14-2019 1500,8.9,9.1
11-14-2019 1600,9.3,9.3
11-14-2019 1700,9.9,9.4
11-14-2019 1800,10.0,9.6
11-14-2019 1900,9.9,9.9
11-14-2019 2000,9.7,10.0
11-14-2019 2100,9.6,10.1
11-14-2019 2200,9.4,10.1
11-14-2019 2300,9.3,10.0
11-15-2019 0000,9.8,9.8
11-15-2019 0100,10.1,9.7
11-15-2019 0200,9.8,9.8
11-15-2019 0300,9.5,9.8
11-15-2019 0400,9.6,9.9
11-15-2019 0500,9.4,9.9
11-15-2019 0600,9.1,10.0
11-15-2019 0700,9.0,10.0
11-15-2019 0800,9.1,10.0
11-15-2019 0900,9.2,10.0
11-15-2019 1000,8.9,9.9
11-15-2019 1100,8.4,9.8
11-15-2019 1200,8.1,9.7
11-15-2019 1300,8.3,9.6
11-15-2019 1400,8.6,9.6
11-15-2019 1500,8.8,9.7
11-15-2019 1600,9.8,10.0
11-15-2019 1700,11.6,10.3
11-15-2019 1800,12.7,10.8
11-15-2019 1900,13.8,10.7
11-15-2019 2000,13.8,11.5
11-15-2019 2100,14.4,12.1
11-15-2019 2200,14.5,12.2
11-15-2019 2300,14.0,12.3
11-16-2019 0000,13.5,12.2
11-16-2019 0100,13.3,12.3
11-16-2019 0200,12.7,11.7
11-16-2019 0300,13.1,12.0
11-16-2019 0400,12.9,11.6
11-16-2019 0500,12.4,11.5
11-16-2019 0600,12.2,11.4
11-16-2019 0700,12.2,10.9
11-16-2019 0800,12.0,11.2
11-16-2019 0900,11.4,10.8
11-16-2019 1000,11.8,10.7
11-16-2019 1100,11.4,10.8
11-16-2019 1200,11.4,10.6
11-16-2019 1300,11.0,10.6
11-16-2019 1400,11.2,10.6
11-16-2019 1500,11.2,10.9
11-16-2019 1600,12.9,11.3
11-16-2019 1700,13.9,11.6
11-16-2019 1800,15.2,12.2
11-16-2019 1900,15.8,12.7
11-16-2019 2000,15.5,13.0
11-16-2019 2100,15.6,14.0
11-16-2019 2200,15.6,13.2
11-16-2019 2300,15.8,13.2
11-17-2019 0000,15.4,13.2
11-17-2019 0100,15.4,13.2
11-17-2019 0200,14.9,13.7
11-17-2019 0300,15.5,13.8
11-17-2019 0400,15.4,13.5
11-17-2019 0500,16.5,12.6
11-17-2019 0600,16.0,12.4
11-17-2019 0700,15.7,12.4
11-17-2019 0800,15.3,12.3
11-17-2019 0900,14.4,12.3
11-17-2019 1000,15.0,12.3
11-17-2019 1100,14.4,12.4
11-17-2019 1200,14.4,12.5
11-17-2019 1300,14.1,12.4
11-17-2019 1400,14.6,12.5
11-17-2019 1500,15.3,12.7
11-17-2019 1600,17.8,13.1
11-17-2019 1700,18.7,13.5
11-17-2019 1800,20.2,14.2
11-17-2019 1900,20.1,14.3
11-17-2019 2000,20.4,15.0
11-17-2019 2100,19.2,14.1
11-17-2019 2200,19.0,14.3
11-17-2019 2300,18.6,14.3
11-18-2019 0000,18.1,14.7
11-18-2019 0100,18.0,15.9
11-18-2019 0200,17.9,15.8
11-18-2019 0300,17.7,15.2
11-18-2019 0400,17.6,14.4
11-18-2019 0500,17.2,14.6
11-18-2019 0600,17.2,14.4
11-18-2019 0700,17.5,14.3
11-18-2019 0800,17.5,14.3
11-18-2019 0900,16.2,14.3
11-18-2019 1000,15.5,14.7
11-18-2019 1100,15.2,14.7
11-18-2019 1200,15.5,14.7
11-18-2019 1300,15.2,14.6
11-18-2019 1400,15.3,14.7
11-18-2019 1500,15.5,15.0
11-18-2019 1600,14.4,15.3
11-18-2019 1700,15.6,15.7
11-18-2019 1800,17.9,16.2
11-18-2019 1900,18.8,16.8
11-18-2019 2000,19.0,15.9
11-18-2019 2100,19.0,15.8
11-18-2019 2200,19.5,16.1
11-18-2019 2300,19.3,16.1
11-19-2019 0000,18.9,16.2
11-19-2019 0100,19.1,16.8
11-19-2019 0200,19.1,16.8
11-19-2019 0300,19.4,17.1
11-19-2019 0400,19.2,16.9
11-19-2019 0500,18.8,16.6
11-19-2019 0600,19.4,16.5
11-19-2019 0700,19.2,16.2
11-19-2019 0800,19.5,16.2
11-19-2019 0900,18.6,16.1
11-19-2019 1000,18.5,16.1
11-19-2019 1100,16.8,16.0
11-19-2019 1200,16.4,15.9
11-19-2019 1300,15.9,16.0
11-19-2019 1400,16.2,15.8
11-19-2019 1500,16.3,15.9
11-19-2019 1600,17.3,16.4
11-19-2019 1700,19.3,16.7
11-19-2019 1800,20.1,17.0
11-19-2019 1900,21.8,17.5
11-19-2019 2000,22.7,17.3
11-19-2019 2100,22.8,17.9
11-19-2019 2200,21.8,18.2
11-19-2019 2300,20.7,17.8
11-20-2019 0000,20.1,17.7
11-20-2019 0100,20.5,18.1
11-20-2019 0200,20.5,17.8
11-20-2019 0300,20.8,18.0
11-20-2019 0400,20.8,17.8
11-20-2019 0500,20.6,17.7
11-20-2019 0600,20.7,17.7
11-20-2019 0700,20.8,17.6
11-20-2019 0800,20.8,17.6
11-20-2019 0900,20.9,17.5
11-20-2019 1000,21.1,17.5
11-20-2019 1100,20.9,17.4
11-20-2019 1200,21.2,17.3
11-20-2019 1300,21.2,17.3
11-20-2019 1400,21.7,17.4
11-20-2019 1500,23.0,17.6
11-20-2019 1600,23.4,18.0
11-20-2019 1700,24.1,18.4
11-20-2019 1800,24.3,19.0
11-20-2019 1900,24.7,19.6
11-20-2019 2000,24.7,20.1
11-20-2019 2100,24.4,20.4
11-20-2019 2200,24.2,20.5
11-20-2019 2300,23.1,20.3
11-21-2019 0000,22.7,20.2
11-21-2019 0100,22.6,20.1
11-21-2019 0200,22.3,19.7
11-21-2019 0300,22.1,19.6
11-21-2019 0400,21.8,19.6
11-21-2019 0500,21.6,19.6
11-21-2019 0600,21.9,19.6
11-21-2019 0700,21.6,19.5
11-21-2019 0800,22.1,19.5
11-21-2019 0900,21.6,19.6
11-21-2019 1000,21.2,19.6
11-21-2019 1100,21.2,19.5
11-21-2019 1200,21.5,19.5
11-21-2019 1300,21.8,19.5
11-21-2019 1400,22.0,19.5
11-21-2019 1500,23.1,19.7
11-21-2019 1600,23.2,20.0
11-21-2019 1700,23.3,20.4
11-21-2019 1800,24.3,20.8
11-21-2019 1900,23.7,21.1
11-21-2019 2000,23.8,21.3
11-21-2019 2100,23.9,21.5
11-21-2019 2200,23.4,21.6
11-21-2019 2300,23.0,21.6
11-22-2019 0000,22.4,21.4
11-22-2019 0100,22.1,21.3
11-22-2019 0200,22.0,21.2
11-22-2019 0300,21.9,21.1
11-22-2019 0400,21.6,21.0
11-22-2019 0500,21.6,21.0
11-22-2019 0600,21.7,21.0
11-22-2019 0700,21.3,21.0
11-22-2019 0800,21.5,21.2
11-22-2019 0900,21.4,21.0
11-22-2019 1000,22.0,21.1
11-22-2019 1100,21.7,21.0
11-22-2019 1200,20.9,21.2
11-22-2019 1300,20.8,21.1
11-22-2019 1400,21.3,21.1
11-22-2019 1500,23.4,21.2
11-22-2019 1600,23.5,21.3
11-22-2019 1700,22.5,21.5
11-22-2019 1800,23.3,21.7
11-22-2019 1900,23.2,21.8
11-22-2019 2000,22.1,21.9
11-22-2019 2100,22.1,21.8
11-22-2019 2200,22.3,21.6
11-22-2019 2300,17.9,21.4
11-23-2019 0000,17.6,21.9
11-23-2019 0100,16.5,21.5
11-23-2019 0200,16.3,21.0
11-23-2019 0300,15.3,21.0
11-23-2019 0400,14.8,20.8
11-23-2019 0500,14.9,20.5
11-23-2019 0600,15.1,20.3
11-23-2019 0700,14.9,20.1
11-23-2019 0800,14.9,19.8
11-23-2019 0900,14.5,19.6
11-23-2019 1000,14.4,19.5
11-23-2019 1100,13.8,19.4
11-23-2019 1200,12.7,19.3
11-23-2019 1300,11.7,19.1
11-23-2019 1400,11.4,19.0
11-23-2019 1500,12.1,18.8
11-23-2019 1600,12.6,18.8
11-23-2019 1700,13.0,19.0
11-23-2019 1800,14.1,19.0
11-23-2019 1900,15.3,19.5
11-23-2019 2000,17.1,19.8
11-23-2019 2100,18.5,20.0
11-23-2019 2200,19.7,20.0
11-23-2019 2300,19.0,19.7
11-24-2019 0000,18.6,19.5
11-24-2019 0100,17.9,19.4
11-24-2019 0200,18.0,19.4
11-24-2019 0300,17.4,19.3
11-24-2019 0400,17.0,19.0
11-24-2019 0500,16.9,18.9
11-24-2019 0600,16.7,18.9
11-24-2019 0700,16.3,18.9
11-24-2019 0800,16.2,18.8
11-24-2019 0900,16.0,18.7
11-24-2019 1000,15.0,18.6
11-24-2019 1100,14.4,18.5
11-24-2019 1200,15.4,18.5
11-24-2019 1300,15.9,18.4
11-24-2019 1400,16.8,18.1
11-24-2019 1500,17.0,18.2
11-24-2019 1600,,18.5
11-24-2019 1700,18.4,18.9
11-24-2019 1800,19.1,19.3
11-24-2019 1900,19.4,19.8
11-24-2019 2000,19.5,20.1
11-24-2019 2100,19.7,20.3
11-24-2019 2200,20.3,20.2
11-24-2019 2300,20.2,20.1
11-25-2019 0000,19.6,19.9
11-25-2019 0100,19.1,19.7
11-25-2019 0200,19.1,19.6
11-25-2019 0300,19.2,19.5
11-25-2019 0400,19.2,19.4
11-25-2019 0500,19.4,19.3
11-25-2019 0600,19.2,19.2
11-25-2019 0700,19.2,19.1
11-25-2019 0800,19.1,18.9
11-25-2019 0900,18.9,18.9
11-25-2019 1000,18.5,18.9
11-25-2019 1100,18.2,18.9
11-25-2019 1200,18.1,18.9
11-25-2019 1300,18.5,18.8
11-25-2019 1400,19.1,18.9
11-25-2019 1500,20.3,18.9
11-25-2019 1600,21.6,19.5
11-25-2019 1700,22.6,19.6
11-25-2019 1800,24.0,20.0
11-25-2019 1900,23.8,20.4
11-25-2019 2000,22.9,20.8
11-25-2019 2100,23.3,20.9
11-25-2019 2200,22.6,21.0
11-25-2019 2300,22.0,20.9
11-26-2019 0000,21.7,20.7
11-26-2019 0100,22.1,20.6
11-26-2019 0200,22.0,20.5
11-26-2019 0300,21.7,20.4
11-26-2019 0400,21.5,20.3
11-26-2019 0500,21.3,20.3
11-26-2019 0600,21.1,20.3
11-26-2019 0700,21.0,20.2
11-26-2019 0800,20.7,20.2
11-26-2019 0900,20.7,20.2
11-26-2019 1000,20.7,20.2
11-26-2019 1100,21.1,20.3
11-26-2019 1200,21.2,20.4
11-26-2019 1300,21.2,20.4
11-26-2019 1400,21.7,20.4
11-26-2019 1500,21.4,20.4
11-26-2019 1600,21.9,20.4
11-26-2019 1700,22.2,20.5
11-26-2019 1800,22.4,20.7
11-26-2019 1900,23.2,20.8
11-26-2019 2000,23.7,21.2
11-26-2019 2100,23.6,21.4
11-26-2019 2200,23.1,21.4
11-26-2019 2300,23.1,21.3
11-27-2019 0000,22.7,21.2
11-27-2019 0100,22.7,21.2
11-27-2019 0200,22.4,21.1
11-27-2019 0300,22.2,21.1
11-27-2019 0400,22.0,21.1
11-27-2019 0500,22.1,21.1
11-27-2019 0600,22.4,21.1
11-27-2019 0700,22.4,21.1
11-27-2019 0800,22.2,21.1
11-27-2019 0900,21.5,21.1
11-27-2019 1000,21.1,21.1
11-27-2019 1100,21.4,21.1
11-27-2019 1200,20.8,21.1
11-27-2019 1300,19.9,20.9
11-27-2019 1400,19.6,20.6
11-27-2019 1500,19.2,20.2
11-27-2019 1600,18.9,20.1
11-27-2019 1700,19.0,19.7
11-27-2019 1800,18.9,19.4
11-27-2019 1900,19.1,19.3
11-27-2019 2000,19.2,19.1
11-27-2019 2100,19.2,18.8
11-27-2019 2200,19.1,18.6
11-27-2019 2300,19.1,18.3
11-28-2019 0000,18.9,18.3
11-28-2019 0100,18.7,18.4
11-28-2019 0200,18.6,18.0
11-28-2019 0300,17.6,17.9
11-28-2019 0400,16.1,18.0
11-28-2019 0500,16.6,17.7
11-28-2019 0600,17.5,17.9
11-28-2019 0700,17.8,18.0
11-28-2019 0800,17.3,18.0
11-28-2019 0900,17.6,18.1
11-28-2019 1000,17.9,18.1
11-28-2019 1100,18.1,18.1
11-28-2019 1200,17.4,18.3
11-28-2019 1300,16.9,18.2
11-28-2019 1400,16.8,18.3
11-28-2019 1500,17.1,18.4
11-28-2019 1600,16.9,18.4
11-28-2019 1700,17.0,18.5
11-28-2019 1800,17.5,18.6
11-28-2019 1900,17.7,18.7
11-28-2019 2000,18.3,18.8
11-28-2019 2100,18.9,18.5
11-28-2019 2200,18.6,18.7
11-28-2019 2300,18.6,18.7
11-29-2019 0000,18.7,18.7
11-29-2019 0100,18.8,18.7
11-29-2019 0200,18.7,18.6
11-29-2019 0300,19.1,18.6
11-29-2019 0400,19.7,18.4
11-29-2019 0500,19.6,18.4
11-29-2019 0600,19.5,18.4
11-29-2019 0700,18.8,18.5
11-29-2019 0800,18.7,18.6
11-29-2019 0900,19.3,18.7
11-29-2019 1000,22.7,18.7
11-29-2019 1100,22.8,18.7
11-29-2019 1200,22.3,18.7
11-29-2019 1300,22.8,18.9
11-29-2019 1400,22.0,18.5
11-29-2019 1500,23.0,18.8
11-29-2019 1600,23.7,19.1
